Company,TypeName,Inches,OpSys,Weight,Price,width,height,CpuClockSpeed,Memory_space,Gpu_brand,Gpu_model,Cpu_brand,Cpu_series,Cpu_model_number
HP,Notebook,13.3,Chrome OS,1.29,32767.2,3200,1800,1.5,32.0,Intel,515.0,Intel,Pentium,4405Y
Acer,Notebook,15.6,Windows 10,2.4,20619.36,1366,768,2.2,500.0,AMD,5.0,AMD,A8-Series,7410
Dell,Notebook,15.6,Linux,2.2,20965.1472,1366,768,1.6,500.0,Intel,650.8931297709923,Intel,Pentium,3700
HP,Notebook,15.6,No OS,1.86,18434.3472,1366,768,2.0,1.0,Intel,520.0,Intel,Core i3,6006U
Asus,Gaming,17.3,Windows 10,2.7,85194.72,1920,1080,2.8,256.0,Nvidia,1060.0,Intel,Core i7,7700H
Dell,Ultrabook,13.3,Windows 10,1.4,43601.688,1920,1080,1.6,256.0,AMD,530.0,Intel,Core i5,8250U
HP,Netbook,12.5,Windows 7,2.4,85194.72,1366,768,2.3,128.0,Intel,520.0,Intel,Core i5,6200U
Acer,Notebook,15.6,Windows 10,2.4,42570.72,1920,1080,2.5,256.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Dell,Notebook,15.6,Windows 10,2.36,34035.264,1920,1080,2.5,1.0,AMD,445.0,Intel,Core i5,7200U
MSI,Gaming,17.3,Windows 10,2.6,85194.72,1920,1080,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,Notebook,15.6,Windows 10,1.96,26640.0,1366,768,1.6,1.0,Intel,405.0,Intel,Pentium,3710
Asus,Gaming,17.3,Windows 10,4.3,122490.72,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Dell,Ultrabook,12.5,Windows 7,1.5,60480.792,1366,768,2.3,500.0,Intel,520.0,Intel,Core i3,6100U
Dell,Ultrabook,12.5,Windows 7,1.5,62176.1616,1366,768,2.3,128.0,Intel,520.0,Intel,Core i3,6100U
Acer,Notebook,15.6,Chrome OS,2.2,11135.52,1366,768,1.5,16.0,Intel,650.8931297709923,Intel,Celeron,3205U
HP,Workstation,17.3,Windows 7,3.0,154458.72,1920,1080,2.6,1.0,AMD,650.8931297709923,Intel,Core i7,6700H
Lenovo,Gaming,15.6,Windows 10,2.4,63882.72,1920,1080,2.8,512.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
Dell,Ultrabook,12.5,Windows 7,1.5,75289.968,1366,768,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
MSI,Gaming,17.3,Windows 10,2.9,80516.2032,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Lenovo,2 in 1 Convertible,15.6,Windows 10,2.1,46193.76,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,15.6,Windows 10,2.1,21205.44,1920,1080,2.5,1.0,AMD,4.0,AMD,A6-Series,9220
Asus,Gaming,15.6,Windows 10,2.59,71341.92,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,Notebook,13.3,Windows 10,1.16,90522.72,3200,1800,1.1,256.0,Intel,515.0,Intel,Core M 6,7200U
Dell,Notebook,15.6,Windows 7,2.24,40980.312,1366,768,2.3,500.0,AMD,315.0,Intel,Core i5,6200U
Lenovo,Notebook,15.6,Windows 10,2.1,22857.12,1366,768,2.0,128.0,Intel,520.0,Intel,Core i3,6006U
HP,Ultrabook,13.3,Windows 10,1.16,104908.32,1920,1080,2.5,512.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,2 in 1 Convertible,10.1,Android,0.69,29250.72,1920,1200,1.44,64.0,Intel,400.0,Intel,Atom,8550
Dell,Ultrabook,13.3,Windows 10,1.23,73473.12,1920,1080,2.4,256.0,Intel,640.0,Intel,Core i7,7560U
Lenovo,Gaming,17.3,Windows 10,4.6,146519.4672,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Razer,Ultrabook,12.5,Windows 10,1.25,54825.12,3840,2160,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Toshiba,Ultrabook,13.3,Windows 10,1.05,118601.28,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Asus,Gaming,17.3,Windows 10,3.52,69929.4672,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Vero,Notebook,13.3,Windows 10,1.35,10442.88,1920,1080,1.44,32.0,Intel,400.0,Intel,Atom,8350
HP,Notebook,13.3,Windows 10,1.16,90043.2,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,14.0,Windows 7,1.43,80612.64,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Dell,Notebook,15.6,Linux,2.09,27899.0064,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Asus,Notebook,15.6,Windows 10,2.0,23176.8,1366,768,2.4,1.0,Intel,620.0,Intel,Core i3,7100U
Lenovo,2 in 1 Convertible,14.0,Windows 10,1.8,88924.32,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,2 in 1 Convertible,10.1,Windows 10,0.69,25521.12,1920,1200,1.44,64.0,Intel,400.0,Intel,Atom,8550
HP,Ultrabook,12.5,Windows 7,1.26,100965.6,1366,768,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
Lenovo,Gaming,15.6,No OS,2.4,52693.92,1920,1080,2.5,128.0,Nvidia,1060.0,Intel,Core i5,7300H
HP,Gaming,17.3,Windows 10,3.35,60153.12,1920,1080,2.3,128.0,Nvidia,1060.0,Intel,Core i5,6300H
HP,Notebook,15.6,Windows 10,2.04,33513.12,1366,768,2.7,2.0,Intel,620.0,Intel,Core i7,7500U
Lenovo,2 in 1 Convertible,14.0,Windows 7,1.8,109244.2464,1920,1080,2.6,512.0,Nvidia,650.8931297709923,Intel,Core i7,6600U
Asus,Notebook,14.0,Windows 10,1.5,14811.84,1366,768,1.1,32.0,Intel,500.0,Intel,Celeron,3350
HP,Ultrabook,15.6,Windows 10,1.84,40066.56,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Acer,Notebook,15.6,Windows 10,2.23,32820.48,1920,1080,2.5,1.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Lenovo,Notebook,15.6,Windows 10,2.5,58554.72,1920,1080,2.5,1.0,AMD,360.0,Intel,Core i7,6500U
HP,Workstation,17.3,Windows 7,3.0,210424.032,1920,1080,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Dell,Notebook,15.6,Windows 10,2.5,41771.52,1366,768,2.5,1.0,AMD,445.0,Intel,Core i5,7200U
MSI,Gaming,17.3,Windows 10,3.78,127818.72,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
HP,Ultrabook,15.6,Windows 7,1.88,115709.2416,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,2 in 1 Convertible,14.0,Windows 10,2.8,130003.2,2560,1440,2.6,512.0,Intel,520.0,Intel,Core i7,6600U
MSI,Gaming,15.6,Windows 10,2.4,60888.384,1920,1080,2.8,128.0,Nvidia,1050.0,Intel,Core i7,7700H
HP,2 in 1 Convertible,13.3,Windows 10,1.48,86793.12,1920,1080,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
HP,Workstation,15.6,Windows 7,2.59,118761.12,1920,1080,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,2 in 1 Convertible,13.3,Windows 10,1.48,95850.72,2560,1440,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
HP,Workstation,15.6,Windows 7,2.0,101178.72,1920,1080,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,Ultrabook,12.5,Windows 7,1.26,122381.496,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Dell,Notebook,15.6,Windows 10,2.18,53807.472,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
HP,Notebook,15.6,Windows 7,1.88,84129.12,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,2 in 1 Convertible,14.0,Windows 10,1.27,124621.92,2560,1440,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,Notebook,15.6,No OS,1.9,18061.92,1366,768,2.0,1.0,Intel,520.0,Intel,Core i3,6006U
HP,Notebook,15.6,Windows 10,1.86,15824.16,1366,768,1.8,500.0,AMD,650.8931297709923,AMD,unknown,7110
Lenovo,Notebook,15.6,No OS,2.32,31914.72,1920,1080,2.3,1.0,AMD,330.0,Intel,Core i5,6200U
Dell,Gaming,15.6,Windows 10,2.62,63882.72,1920,1080,2.8,1.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
Dell,Notebook,15.6,Windows 10,2.04,119916.2304,3840,2160,2.3,256.0,Nvidia,650.8931297709923,Intel,Core i5,6300H
HP,Notebook,15.6,Windows 10,1.91,25515.2592,1920,1080,2.5,256.0,AMD,520.0,AMD,A6-Series,9220
MSI,Gaming,17.3,Windows 10,2.7,79536.384,1920,1080,2.8,256.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
Lenovo,Ultrabook,14.0,Windows 7,1.4,122490.72,1920,1080,2.6,512.0,Intel,520.0,Intel,Core i7,6600U
Lenovo,Notebook,15.6,Windows 10,2.5,42010.7472,1920,1080,2.3,1.0,AMD,330.0,Intel,Core i5,6200U
HP,2 in 1 Convertible,13.3,Windows 10,1.48,108744.48,2560,1440,2.6,512.0,Intel,520.0,Intel,Core i7,6600U
Lenovo,Ultrabook,14.0,Windows 7,1.7,79866.72,1920,1080,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
MSI,Gaming,14.0,Windows 10,1.7,94252.32,1920,1080,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,Gaming,15.6,Windows 10,2.62,47898.72,1920,1080,2.8,1.0,Nvidia,1050.0,Intel,Core i7,7700H
Lenovo,Notebook,15.6,Windows 10,2.2,24455.52,1366,768,2.0,1.0,Intel,520.0,Intel,Core i3,6006U
HP,Notebook,15.6,No OS,2.1,25414.0272,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Dell,Gaming,15.6,Windows 10,2.62,79813.44,3840,2160,2.8,128.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
Lenovo,Notebook,15.6,Windows 10,1.95,74059.2,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Lenovo,Notebook,15.6,Windows 10,2.2,24935.04,1920,1080,2.0,1.0,Nvidia,650.8931297709923,Intel,Core i3,6006U
HP,Notebook,14.0,Windows 10,1.44,13266.72,1366,768,1.6,32.0,Intel,400.0,Intel,Celeron,3060
MSI,Gaming,15.6,Windows 10,2.2,44701.92,1920,1080,2.7,1.0,Nvidia,1050.0,Intel,Core i7,7500U
HP,Notebook,15.6,Windows 10,1.96,36177.12,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
HP,Notebook,15.6,Windows 10,2.1,61751.52,1920,1080,1.8,512.0,Intel,620.0,Intel,Core i7,8550U
Asus,Notebook,15.6,Windows 10,2.2,19660.32,1366,768,1.6,500.0,Intel,650.8931297709923,Intel,Celeron,3050
Lenovo,Notebook,15.6,No OS,2.1,21205.44,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,Notebook,15.6,No OS,2.2,37775.52,1920,1080,2.7,1.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Asus,Notebook,14.0,Windows 10,2.0,40972.32,1920,1080,2.4,256.0,Intel,620.0,Intel,Core i3,7100U
Lenovo,Notebook,15.6,Windows 7,2.32,43956.0,1920,1080,2.5,1.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,Gaming,15.6,Windows 10,3.31,69530.4,1920,1080,2.6,512.0,Nvidia,960.0,Intel,Core i7,6700H
MSI,Gaming,15.6,Windows 10,1.91,114731.5536,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,Notebook,15.6,Windows 10,2.07,34632.0,1366,768,2.3,500.0,Intel,520.0,Intel,Core i3,6100U
Lenovo,2 in 1 Convertible,14.0,Windows 10,1.36,87219.36,2560,1440,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,Ultrabook,15.6,Windows 10,1.54,44275.68,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Dell,Notebook,15.6,Linux,1.98,47686.1328,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Acer,Notebook,15.6,Windows 10,2.1,17742.24,1366,768,2.0,500.0,Intel,500.0,Intel,Celeron,3350
HP,Notebook,15.6,Windows 10,2.18,42570.72,1920,1080,2.6,1.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Asus,Gaming,15.6,Windows 10,2.591,48431.52,1920,1080,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Dell,2 in 1 Convertible,15.6,Windows 10,2.09,62817.12,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Acer,Notebook,15.6,Windows 10,2.23,36816.48,1920,1080,2.5,256.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Dell,Ultrabook,13.3,Linux,1.23,58554.72,3200,1800,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
Acer,Gaming,17.3,Windows 10,4.2,138474.72,1920,1080,2.8,256.0,Nvidia,1070.0,Intel,Core i7,7700H
Lenovo,Gaming,15.6,Windows 10,2.4,43636.32,1920,1080,2.5,1.0,Nvidia,1050.0,Intel,Core i5,7300H
Samsung,2 in 1 Convertible,12.3,Chrome OS,1.15,35111.52,2400,1600,2.0,32.0,ARM,4.0,Samsung,Cortex A72&A53,7200U
HP,Notebook,15.6,Windows 10,1.86,25840.8,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Apple,Ultrabook,12.0,Mac OS X,0.92,61964.64,2304,1440,1.1,256.0,Intel,5300.0,Intel,unknown,7200U
Dell,2 in 1 Convertible,13.3,Windows 10,1.6,63882.72,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,2.21,70702.56,1920,1080,2.8,128.0,Nvidia,1050.0,Intel,Core i7,7700H
Lenovo,Notebook,15.6,No OS,1.9,19607.04,1366,768,2.0,1.0,AMD,430.0,Intel,Core i3,6006U
Asus,Gaming,17.3,Windows 10,4.3,114552.0,1920,1080,2.6,512.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Acer,Notebook,15.6,Linux,2.1,14492.16,1366,768,2.0,1.0,Intel,500.0,Intel,Celeron,3350
MSI,Gaming,17.3,Windows 10,2.43,109165.392,1920,1080,2.8,256.0,Nvidia,1060.0,Intel,Core i7,7700H
Dell,Notebook,15.6,Windows 10,2.3,26586.72,1366,768,2.0,128.0,AMD,440.0,Intel,Core i3,6006U
Lenovo,Notebook,15.6,No OS,2.2,33513.12,1366,768,2.5,500.0,Nvidia,650.8931297709923,Intel,Core i7,6500U
Dell,Ultrabook,13.3,Windows 10,1.2,142790.4,3200,1800,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Asus,Gaming,15.6,Windows 10,2.2,62284.32,1920,1080,2.6,1.0,Nvidia,1060.0,Intel,Core i7,6700H
Dell,Notebook,15.6,Windows 10,2.36,47365.92,1920,1080,2.5,256.0,AMD,445.0,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,1.91,30849.12,1366,768,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Lenovo,Notebook,15.6,Windows 10,2.2,15930.72,1366,768,2.2,500.0,AMD,650.8931297709923,AMD,unknown,9000
Acer,Notebook,17.3,Windows 10,3.3,33513.12,1600,900,2.0,1.0,Nvidia,650.8931297709923,Intel,Core i3,6006U
Asus,Gaming,15.6,Windows 10,2.2,130482.72,1920,1080,2.8,256.0,Nvidia,1070.0,Intel,Core i7,7700H
Apple,Ultrabook,12.0,Mac OS X,0.92,68145.12,2304,1440,1.2,512.0,Intel,515.0,Intel,unknown,7200U
Asus,Notebook,15.6,Windows 10,2.2,93186.72,1920,1080,2.8,128.0,Nvidia,1060.0,Intel,Core i7,7700H
MSI,Gaming,17.3,Windows 10,2.43,103842.1872,1920,1080,2.6,256.0,Nvidia,1060.0,Intel,Core i7,6700H
Dell,2 in 1 Convertible,15.6,Windows 10,2.191,53226.72,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Asus,Gaming,17.3,Windows 10,2.9,103842.72,1920,1080,2.8,256.0,Nvidia,1060.0,Intel,Core i7,7700H
Acer,Netbook,11.6,Chrome OS,1.3,9270.72,1366,768,1.5,32.0,Intel,650.8931297709923,Intel,Celeron,3205U
Acer,Notebook,17.3,Windows 10,3.3,31861.44,1600,900,2.0,1.0,Nvidia,650.8931297709923,Intel,Core i3,6006U
Lenovo,Notebook,17.3,No OS,2.8,28717.92,1600,900,2.5,1.0,Intel,620.0,Intel,Core i5,7200U
Lenovo,Gaming,15.6,Windows 10,2.6,67772.16,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Acer,2 in 1 Convertible,14.0,Windows 10,1.2,61218.72,1920,1080,1.3,256.0,Intel,615.0,Intel,Core i7,7200U
Lenovo,Notebook,15.6,Windows 10,2.3,81465.12,1920,1080,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
MSI,Gaming,15.6,Windows 10,2.2,78647.1408,1920,1080,2.6,128.0,Nvidia,1060.0,Intel,Core i7,6700H
HP,Notebook,15.6,Windows 10,2.1,28185.12,1920,1080,2.7,1.0,AMD,530.0,AMD,unknown,9720P
Dell,Ultrabook,12.5,Windows 7,1.26,91288.3536,1920,1080,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
Dell,2 in 1 Convertible,15.0,Windows 10,2.08,27119.52,1920,1080,2.4,500.0,Intel,620.0,Intel,Core i3,7100U
Asus,Notebook,15.6,Windows 10,2.65,16463.52,1366,768,1.6,1.0,Intel,405.0,Intel,Pentium,3710
Dell,Ultrabook,13.3,Windows 10,1.29,78694.56,3200,1800,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Dell,Notebook,15.6,Linux,2.18,27804.7008,1366,768,2.5,1.0,Intel,520.0,Intel,Core i5,7200U
Lenovo,Gaming,15.6,Windows 10,2.6,54825.12,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
MSI,Gaming,15.6,Windows 10,2.2,61218.72,1920,1080,2.8,128.0,Nvidia,1050.0,Intel,Core i7,7700H
Lenovo,Netbook,12.5,Windows 10,1.3,87912.0,1920,1080,2.5,512.0,Intel,520.0,Intel,Core i7,6500U
Razer,Gaming,14.0,Windows 10,1.95,186426.72,1920,1080,2.8,1.0,Nvidia,1060.0,Intel,Core i7,7700H
Dell,Notebook,15.6,Windows 10,2.3,24988.8528,1366,768,2.4,1.0,Intel,620.0,Intel,Core i3,7100U
MSI,Gaming,17.3,Windows 10,2.7,85141.44,1920,1080,2.8,256.0,Nvidia,1060.0,Intel,Core i7,7700H
Apple,Ultrabook,11.6,Mac OS X,1.08,51095.52,1366,768,1.6,256.0,Intel,6000.0,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,2.1,25467.84,1920,1080,2.0,1.0,Intel,520.0,Intel,Core i3,6006U
HP,Ultrabook,14.0,Windows 7,1.54,117119.5632,2560,1440,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Dell,Notebook,15.6,Windows 7,2.24,39267.36,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
MSI,Gaming,15.6,Windows 10,2.3,62284.32,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Lenovo,Notebook,13.3,Windows 10,1.4,79866.72,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Lenovo,Notebook,15.6,Windows 10,2.2,31838.5296,1920,1080,3.6,256.0,AMD,530.0,AMD,unknown,9720P
Asus,Ultrabook,13.3,Windows 10,1.45,68198.4,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Acer,Notebook,15.6,Linux,2.4,19276.704,1366,768,2.0,500.0,Intel,520.0,Intel,Core i3,6006U
Dell,2 in 1 Convertible,17.3,Windows 10,2.77,95850.72,1920,1080,2.7,512.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
HP,Notebook,14.0,Windows 7,1.54,58607.4672,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Dell,Notebook,14.0,Windows 10,1.6,46620.0,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Asus,Gaming,15.6,Windows 10,2.34,123876.0,1920,1080,2.6,256.0,Nvidia,1070.0,Intel,Core i7,6700H
Lenovo,Notebook,15.6,No OS,2.3,30529.44,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Dell,2 in 1 Convertible,13.3,Windows 10,1.24,96596.64,3200,1800,1.2,256.0,Intel,615.0,Intel,Core i5,7200U
Dell,Notebook,15.6,Linux,2.2,17262.72,1366,768,1.6,500.0,Intel,650.8931297709923,Intel,Pentium,3710
HP,Notebook,15.6,Windows 10,1.86,21258.72,1366,768,2.5,500.0,AMD,650.8931297709923,AMD,A6-Series,9220
Lenovo,Notebook,15.6,Windows 10,2.4,30316.32,1920,1080,2.3,128.0,Nvidia,650.8931297709923,Intel,Core i3,6100U
Lenovo,Notebook,14.0,Windows 10,1.9,57116.16,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Dell,Notebook,15.6,Windows 10,2.2,23655.7872,1366,768,1.6,500.0,Intel,650.8931297709923,Intel,Pentium,3700
Asus,Notebook,15.6,Windows 10,2.0,18061.92,1366,768,1.1,1.0,Intel,500.0,Intel,Celeron,3350
Asus,Gaming,17.3,Windows 10,4.0,101232.0,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Dell,Notebook,15.6,Windows 10,2.29,26107.2,1366,768,2.0,500.0,Intel,520.0,Intel,Core i3,6006U
Lenovo,Notebook,15.6,Windows 7,2.32,47685.6,1920,1080,2.5,1.0,AMD,330.0,Intel,Core i7,6500U
MSI,Gaming,15.6,Windows 10,2.4,65481.12,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Lenovo,2 in 1 Convertible,14.0,Windows 10,1.8,44382.7728,1920,1080,2.3,128.0,Intel,520.0,Intel,Core i5,6200U
Asus,Ultrabook,13.3,Windows 10,1.2,38841.12,1920,1080,0.9,512.0,Intel,515.0,Intel,Core M 6,7200U
Acer,Notebook,15.6,Linux,2.4,15397.92,1366,768,1.6,500.0,Intel,400.0,Intel,Celeron,3060
Dell,Notebook,15.6,Windows 10,2.2,20193.12,1366,768,1.6,500.0,Intel,650.8931297709923,Intel,Celeron,3050
Lenovo,Notebook,15.6,Windows 10,2.6,47898.72,1920,1080,2.6,1.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
HP,Notebook,15.6,Windows 10,2.04,29303.4672,1920,1080,2.9,1.0,AMD,440.0,AMD,A9-Series,9410
Dell,Notebook,15.6,Linux,2.3,42943.1472,1366,768,2.7,1.0,AMD,430.0,Intel,Core i7,7500U
HP,Netbook,11.6,Windows 10,1.17,11135.52,1366,768,1.6,32.0,Intel,400.0,Intel,Celeron,3060
Asus,Notebook,15.6,Windows 10,2.2,38378.6496,1366,768,2.5,500.0,Nvidia,650.8931297709923,Intel,Core i7,6500U
Lenovo,2 in 1 Convertible,14.0,Windows 10,1.8,33992.64,1920,1080,2.5,128.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,2 in 1 Convertible,13.3,Windows 10,1.3,79866.72,3200,1800,2.5,512.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,Notebook,14.0,Windows 10,1.5,12201.12,1366,768,1.6,64.0,Intel,650.8931297709923,Intel,Celeron,3050
HP,Notebook,15.6,Windows 10,2.19,40705.92,1366,768,2.5,1.0,AMD,330.0,Intel,Core i7,6500U
